,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,threshold,record
0,0.17347767253044655,0.5332778702163061,0.26179293444966306,0.1,0.05165634149295126,0.9761947498317254,0.09812053474778092,50,7521
1,0.472168905950096,0.3293172690763052,0.38801261829653,0.2,0.252795215045631,0.33859251474132507,0.2894702181518348,50,7338
1,0.07658998646820027,0.23544093178036607,0.11558096793955483,0.2,0.05165634149295126,0.9761947498317254,0.09812053474778092,50,7521
2,0.4510556621880998,0.31459170013386883,0.37066246056782337,0.3,0.252795215045631,0.33859251474132507,0.2894702181518348,50,7338
2,0.041407307171853855,0.12728785357737105,0.062487237083928934,0.3,0.05165634149295126,0.9761947498317254,0.09812053474778092,50,7521
3,0.4001919385796545,0.2791164658634538,0.3288643533123028,0.4,0.252795215045631,0.33859251474132507,0.2894702181518348,50,7338
3,0.018673883626522326,0.05740432612312812,0.028180518684909128,0.4,0.05165634149295126,0.9761947498317254,0.09812053474778092,50,7521
4,0.31190019193857965,0.2175368139223561,0.2563091482649842,0.5,0.252795215045631,0.33859251474132507,0.2894702181518348,50,7338
4,0.006765899864682003,0.020798668885191347,0.010210332856851134,0.5,0.05165634149295126,0.9761947498317254,0.09812053474778092,50,7521
5,0.21880998080614203,0.15261044176706828,0.1798107255520505,0.6,0.252795215045631,0.33859251474132507,0.2894702181518348,50,7338
5,0.003247631935047361,0.009983361064891847,0.004900959771288543,0.6,0.05165634149295126,0.9761947498317254,0.09812053474778092,50,7521
6,0.118042226487524,0.0823293172690763,0.0970031545741325,0.7,0.252795215045631,0.33859251474132507,0.2894702181518348,50,7338
6,0.0018944519621109607,0.005823627287853577,0.002858893199918317,0.7,0.05165634149295126,0.9761947498317254,0.09812053474778092,50,7521
7,0.04702495201535509,0.03279785809906292,0.038643533123028394,0.8,0.252795215045631,0.33859251474132507,0.2894702181518348,50,7338
7,0.0005412719891745603,0.0016638935108153079,0.0008168266285480906,0.8,0.05165634149295126,0.9761947498317254,0.09812053474778092,50,7521
8,0.01055662188099808,0.007362784471218206,0.008675078864353312,0.9,0.252795215045631,0.33859251474132507,0.2894702181518348,50,7338
8,0.0005412719891745603,0.0016638935108153079,0.0008168266285480906,0.9,0.05165634149295126,0.9761947498317254,0.09812053474778092,50,7521
