,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,threshold,record,evaluation,gold_standard
8,0.0,0.0,,0.9,0.036135907689008956,0.9992956708325826,0.06974957469771526,25,01-02-0002,record,E1
0,0.23087963912241133,0.9851268591426072,0.3740863787375415,0.1,0.10094245774420213,0.9959951515945685,0.1833070498218562,50,01-02-0002,record,E1
1,0.21037523067459504,0.8976377952755905,0.3408637873754153,0.2,0.10094245774420213,0.9959951515945685,0.1833070498218562,50,01-02-0002,record,E1
2,0.16957145786344063,0.7235345581802275,0.27475083056478405,0.3,0.10094245774420213,0.9959951515945685,0.1833070498218562,50,01-02-0002,record,E1
3,0.09739594012712734,0.41557305336832895,0.15780730897009965,0.4,0.10094245774420213,0.9959951515945685,0.1833070498218562,50,01-02-0002,record,E1
4,0.026450686897683002,0.11286089238845144,0.04285714285714286,0.5,0.10094245774420213,0.9959951515945685,0.1833070498218562,50,01-02-0002,record,E1
5,0.0036907935206069303,0.015748031496062992,0.005980066445182724,0.6,0.10094245774420213,0.9959951515945685,0.1833070498218562,50,01-02-0002,record,E1
6,0.0006151322534344885,0.0026246719160104987,0.0009966777408637873,0.7,0.10094245774420213,0.9959951515945685,0.1833070498218562,50,01-02-0002,record,E1
7,0.0,0.0,,0.8,0.10094245774420213,0.9959951515945685,0.1833070498218562,50,01-02-0002,record,E1
8,0.0,0.0,,0.9,0.10094245774420213,0.9959951515945685,0.1833070498218562,50,01-02-0002,record,E1
0,0.35666772252138107,0.9851268591426072,0.5237209302325582,0.1,0.19256241919990755,0.9826128974136378,0.3220188749509339,75,01-02-0002,record,E1
1,0.352549889135255,0.973753280839895,0.5176744186046511,0.2,0.19256241919990755,0.9826128974136378,0.3220188749509339,75,01-02-0002,record,E1
2,0.33417801710484635,0.9230096237970253,0.4906976744186046,0.3,0.19256241919990755,0.9826128974136378,0.3220188749509339,75,01-02-0002,record,E1
3,0.2901488755147292,0.8013998250218722,0.42604651162790697,0.4,0.19256241919990755,0.9826128974136378,0.3220188749509339,75,01-02-0002,record,E1
4,0.1891035793474818,0.5223097112860893,0.27767441860465114,0.5,0.19256241919990755,0.9826128974136378,0.3220188749509339,75,01-02-0002,record,E1
5,0.07031992397846057,0.1942257217847769,0.10325581395348837,0.6,0.19256241919990755,0.9826128974136378,0.3220188749509339,75,01-02-0002,record,E1
6,0.013937282229965157,0.03849518810148731,0.020465116279069766,0.7,0.19256241919990755,0.9826128974136378,0.3220188749509339,75,01-02-0002,record,E1
7,0.0015837820715869496,0.004374453193350831,0.002325581395348837,0.8,0.19256241919990755,0.9826128974136378,0.3220188749509339,75,01-02-0002,record,E1
8,0.0,0.0,,0.9,0.19256241919990755,0.9826128974136378,0.3220188749509339,75,01-02-0002,record,E1
0,0.5115942028985507,0.926509186351706,0.6591970121381886,0.1,0.31937480534566404,0.9322165075101145,0.4757566828212154,100,01-02-0002,record,E1
1,0.5106280193236715,0.9247594050743657,0.6579520697167757,0.2,0.31937480534566404,0.9322165075101145,0.4757566828212154,100,01-02-0002,record,E1
2,0.503864734299517,0.9125109361329834,0.6492374727668846,0.3,0.31937480534566404,0.9322165075101145,0.4757566828212154,100,01-02-0002,record,E1
3,0.4792270531400966,0.8678915135608049,0.6174914410208527,0.4,0.31937480534566404,0.9322165075101145,0.4757566828212154,100,01-02-0002,record,E1
4,0.41545893719806765,0.752405949256343,0.5353252412075942,0.5,0.31937480534566404,0.9322165075101145,0.4757566828212154,100,01-02-0002,record,E1
5,0.2797101449275362,0.5065616797900262,0.3604108309990663,0.6,0.31937480534566404,0.9322165075101145,0.4757566828212154,100,01-02-0002,record,E1
6,0.13091787439613525,0.23709536307961504,0.16868969810146278,0.7,0.31937480534566404,0.9322165075101145,0.4757566828212154,100,01-02-0002,record,E1
7,0.03429951690821256,0.0621172353455818,0.04419545596016184,0.8,0.31937480534566404,0.9322165075101145,0.4757566828212154,100,01-02-0002,record,E1
8,0.003864734299516908,0.00699912510936133,0.004979769685652039,0.9,0.31937480534566404,0.9322165075101145,0.4757566828212154,100,01-02-0002,record,E1
0,0.6629464285714286,0.7795275590551181,0.7165259348612786,0.1,0.4633408595082264,0.7966372377192839,0.5859063475044874,125,01-02-0002,record,E1
1,0.6614583333333334,0.7777777777777778,0.71491757137113,0.2,0.4633408595082264,0.7966372377192839,0.5859063475044874,125,01-02-0002,record,E1
2,0.6577380952380952,0.773403324584427,0.7108966626457578,0.3,0.4633408595082264,0.7966372377192839,0.5859063475044874,125,01-02-0002,record,E1
3,0.6421130952380952,0.7550306211723534,0.6940088459991959,0.4,0.4633408595082264,0.7966372377192839,0.5859063475044874,125,01-02-0002,record,E1
4,0.6153273809523809,0.7235345581802275,0.6650583031765179,0.5,0.4633408595082264,0.7966372377192839,0.5859063475044874,125,01-02-0002,record,E1
5,0.5200892857142857,0.6115485564304461,0.5621230398069964,0.6,0.4633408595082264,0.7966372377192839,0.5859063475044874,125,01-02-0002,record,E1
6,0.34970238095238093,0.4111986001749781,0.37796542018496176,0.7,0.4633408595082264,0.7966372377192839,0.5859063475044874,125,01-02-0002,record,E1
7,0.16220238095238096,0.19072615923009623,0.1753116204262163,0.8,0.4633408595082264,0.7966372377192839,0.5859063475044874,125,01-02-0002,record,E1
8,0.027529761904761904,0.03237095363079615,0.029754724567752314,0.9,0.4633408595082264,0.7966372377192839,0.5859063475044874,125,01-02-0002,record,E1
0,0.80125,0.5608048993875766,0.6598044261451366,0.1,0.6052237062833118,0.5835653797644592,0.5941972485192915,150,01-02-0002,record,E1
1,0.8,0.5599300087489064,0.6587750900669069,0.2,0.6052237062833118,0.5835653797644592,0.5941972485192915,150,01-02-0002,record,E1
2,0.79375,0.5555555555555556,0.6536284096757591,0.3,0.6052237062833118,0.5835653797644592,0.5941972485192915,150,01-02-0002,record,E1
3,0.78625,0.5503062117235346,0.6474523932063819,0.4,0.6052237062833118,0.5835653797644592,0.5941972485192915,150,01-02-0002,record,E1
4,0.76125,0.5328083989501312,0.626865671641791,0.5,0.6052237062833118,0.5835653797644592,0.5941972485192915,150,01-02-0002,record,E1
5,0.72,0.5039370078740157,0.5928975810602161,0.6,0.6052237062833118,0.5835653797644592,0.5941972485192915,150,01-02-0002,record,E1
6,0.5875,0.4111986001749781,0.4837879567678847,0.7,0.6052237062833118,0.5835653797644592,0.5941972485192915,150,01-02-0002,record,E1
7,0.335,0.23447069116360456,0.27586206896551724,0.8,0.6052237062833118,0.5835653797644592,0.5941972485192915,150,01-02-0002,record,E1
8,0.10125,0.07086614173228346,0.0833762223365929,0.9,0.6052237062833118,0.5835653797644592,0.5941972485192915,150,01-02-0002,record,E1
0,0.8725274725274725,0.347331583552056,0.49687108886107634,0.1,0.7068384196420853,0.3682822558189055,0.48425456532800637,175,01-02-0002,record,E1
1,0.8681318681318682,0.3455818022747157,0.49436795994993743,0.2,0.7068384196420853,0.3682822558189055,0.48425456532800637,175,01-02-0002,record,E1
2,0.865934065934066,0.3447069116360455,0.4931163954943679,0.3,0.7068384196420853,0.3682822558189055,0.48425456532800637,175,01-02-0002,record,E1
3,0.8571428571428571,0.34120734908136485,0.4881101376720901,0.4,0.7068384196420853,0.3682822558189055,0.48425456532800637,175,01-02-0002,record,E1
4,0.8483516483516483,0.33770778652668415,0.4831038798498123,0.5,0.7068384196420853,0.3682822558189055,0.48425456532800637,175,01-02-0002,record,E1
5,0.8175824175824176,0.32545931758530183,0.4655819774718398,0.6,0.7068384196420853,0.3682822558189055,0.48425456532800637,175,01-02-0002,record,E1
6,0.7098901098901099,0.28258967629046366,0.4042553191489361,0.7,0.7068384196420853,0.3682822558189055,0.48425456532800637,175,01-02-0002,record,E1
7,0.47692307692307695,0.18985126859142606,0.2715894868585732,0.8,0.7068384196420853,0.3682822558189055,0.48425456532800637,175,01-02-0002,record,E1
8,0.18461538461538463,0.07349081364829396,0.1051314142678348,0.9,0.7068384196420853,0.3682822558189055,0.48425456532800637,175,01-02-0002,record,E1
0,0.9102040816326531,0.19510061242344706,0.32132564841498557,0.1,0.7587362374341791,0.20769520564773714,0.3261191054871854,200,01-02-0002,record,E1
1,0.9061224489795918,0.1942257217847769,0.31988472622478387,0.2,0.7587362374341791,0.20769520564773714,0.3261191054871854,200,01-02-0002,record,E1
2,0.9020408163265307,0.19335083114610674,0.3184438040345821,0.3,0.7587362374341791,0.20769520564773714,0.3261191054871854,200,01-02-0002,record,E1
3,0.9020408163265307,0.19335083114610674,0.3184438040345821,0.4,0.7587362374341791,0.20769520564773714,0.3261191054871854,200,01-02-0002,record,E1
4,0.889795918367347,0.19072615923009623,0.3141210374639769,0.5,0.7587362374341791,0.20769520564773714,0.3261191054871854,200,01-02-0002,record,E1
5,0.8734693877551021,0.18722659667541558,0.30835734870317005,0.6,0.7587362374341791,0.20769520564773714,0.3261191054871854,200,01-02-0002,record,E1
6,0.8,0.1714785651793526,0.2824207492795389,0.7,0.7587362374341791,0.20769520564773714,0.3261191054871854,200,01-02-0002,record,E1
7,0.5673469387755102,0.1216097987751531,0.20028818443804036,0.8,0.7587362374341791,0.20769520564773714,0.3261191054871854,200,01-02-0002,record,E1
8,0.15510204081632653,0.033245844269466314,0.0547550432276657,0.9,0.7587362374341791,0.20769520564773714,0.3261191054871854,200,01-02-0002,record,E1
0,0.8442622950819673,0.09011373578302712,0.16284584980237152,0.1,0.6922829769832924,0.09705410230790651,0.1702413446343916,225,01-02-0002,record,E1
1,0.8442622950819673,0.09011373578302712,0.16284584980237152,0.2,0.6922829769832924,0.09705410230790651,0.1702413446343916,225,01-02-0002,record,E1
2,0.8442622950819673,0.09011373578302712,0.16284584980237152,0.3,0.6922829769832924,0.09705410230790651,0.1702413446343916,225,01-02-0002,record,E1
3,0.8442622950819673,0.09011373578302712,0.16284584980237152,0.4,0.6922829769832924,0.09705410230790651,0.1702413446343916,225,01-02-0002,record,E1
4,0.8442622950819673,0.09011373578302712,0.16284584980237152,0.5,0.6922829769832924,0.09705410230790651,0.1702413446343916,225,01-02-0002,record,E1
5,0.8278688524590164,0.08836395450568679,0.15968379446640316,0.6,0.6922829769832924,0.09705410230790651,0.1702413446343916,225,01-02-0002,record,E1
6,0.7131147540983607,0.07611548556430446,0.1375494071146245,0.7,0.6922829769832924,0.09705410230790651,0.1702413446343916,225,01-02-0002,record,E1
7,0.47540983606557374,0.05074365704286964,0.091699604743083,0.8,0.6922829769832924,0.09705410230790651,0.1702413446343916,225,01-02-0002,record,E1
8,0.1885245901639344,0.020122484689413824,0.03636363636363637,0.9,0.6922829769832924,0.09705410230790651,0.1702413446343916,225,01-02-0002,record,E1
0,0.7213114754098361,0.03849518810148731,0.07308970099667773,0.1,0.55203895313451,0.04085518664722937,0.07607986975602131,250,01-02-0002,record,E1
1,0.7213114754098361,0.03849518810148731,0.07308970099667773,0.2,0.55203895313451,0.04085518664722937,0.07607986975602131,250,01-02-0002,record,E1
2,0.7213114754098361,0.03849518810148731,0.07308970099667773,0.3,0.55203895313451,0.04085518664722937,0.07607986975602131,250,01-02-0002,record,E1
3,0.7213114754098361,0.03849518810148731,0.07308970099667773,0.4,0.55203895313451,0.04085518664722937,0.07607986975602131,250,01-02-0002,record,E1
4,0.7213114754098361,0.03849518810148731,0.07308970099667773,0.5,0.55203895313451,0.04085518664722937,0.07607986975602131,250,01-02-0002,record,E1
5,0.6557377049180327,0.03499562554680665,0.06644518272425248,0.6,0.55203895313451,0.04085518664722937,0.07607986975602131,250,01-02-0002,record,E1
6,0.5737704918032787,0.03062117235345582,0.05813953488372093,0.7,0.55203895313451,0.04085518664722937,0.07607986975602131,250,01-02-0002,record,E1
7,0.36065573770491804,0.019247594050743656,0.03654485049833887,0.8,0.55203895313451,0.04085518664722937,0.07607986975602131,250,01-02-0002,record,E1
8,0.11475409836065574,0.006124234470691163,0.011627906976744186,0.9,0.55203895313451,0.04085518664722937,0.07607986975602131,250,01-02-0002,record,E1
0,0.0,0.0,,0.1,0.0026847776900726064,0.9992481203007518,0.005355167128677343,0,01-02-0003,record,E1
1,0.0,0.0,,0.2,0.0026847776900726064,0.9992481203007518,0.005355167128677343,0,01-02-0003,record,E1
2,0.0,0.0,,0.3,0.0026847776900726064,0.9992481203007518,0.005355167128677343,0,01-02-0003,record,E1
3,0.0,0.0,,0.4,0.0026847776900726064,0.9992481203007518,0.005355167128677343,0,01-02-0003,record,E1
4,0.0,0.0,,0.5,0.0026847776900726064,0.9992481203007518,0.005355167128677343,0,01-02-0003,record,E1
5,0.0,0.0,,0.6,0.0026847776900726064,0.9992481203007518,0.005355167128677343,0,01-02-0003,record,E1
6,0.0,0.0,,0.7,0.0026847776900726064,0.9992481203007518,0.005355167128677343,0,01-02-0003,record,E1
7,0.0,0.0,,0.8,0.0026847776900726064,0.9992481203007518,0.005355167128677343,0,01-02-0003,record,E1
8,0.0,0.0,,0.9,0.0026847776900726064,0.9992481203007518,0.005355167128677343,0,01-02-0003,record,E1
0,0.015149349721309132,0.7412587412587412,0.02969187675070028,0.1,0.005431904143779169,0.999208547685002,0.010805069695908965,25,01-02-0003,record,E1
1,0.007288838073460055,0.35664335664335667,0.014285714285714287,0.2,0.005431904143779169,0.999208547685002,0.010805069695908965,25,01-02-0003,record,E1
2,0.0017150207231670716,0.08391608391608392,0.0033613445378151267,0.3,0.005431904143779169,0.999208547685002,0.010805069695908965,25,01-02-0003,record,E1
3,0.0,0.0,,0.4,0.005431904143779169,0.999208547685002,0.010805069695908965,25,01-02-0003,record,E1
4,0.0,0.0,,0.5,0.005431904143779169,0.999208547685002,0.010805069695908965,25,01-02-0003,record,E1
5,0.0,0.0,,0.6,0.005431904143779169,0.999208547685002,0.010805069695908965,25,01-02-0003,record,E1
6,0.0,0.0,,0.7,0.005431904143779169,0.999208547685002,0.010805069695908965,25,01-02-0003,record,E1
7,0.0,0.0,,0.8,0.005431904143779169,0.999208547685002,0.010805069695908965,25,01-02-0003,record,E1
8,0.0,0.0,,0.9,0.005431904143779169,0.999208547685002,0.010805069695908965,25,01-02-0003,record,E1
0,0.06635730858468677,1.0,0.12445604873803308,0.1,0.02643725421977628,0.9923229125445192,0.051502392737579325,50,01-02-0003,record,E1
1,0.06403712296983759,0.965034965034965,0.12010443864229765,0.2,0.02643725421977628,0.9923229125445192,0.051502392737579325,50,01-02-0003,record,E1
2,0.054756380510440836,0.8251748251748252,0.10269799825935595,0.3,0.02643725421977628,0.9923229125445192,0.051502392737579325,50,01-02-0003,record,E1
3,0.02877030162412993,0.43356643356643354,0.053959965187119235,0.4,0.02643725421977628,0.9923229125445192,0.051502392737579325,50,01-02-0003,record,E1
4,0.008352668213457077,0.1258741258741259,0.01566579634464752,0.5,0.02643725421977628,0.9923229125445192,0.051502392737579325,50,01-02-0003,record,E1
5,0.0,0.0,,0.6,0.02643725421977628,0.9923229125445192,0.051502392737579325,50,01-02-0003,record,E1
6,0.0,0.0,,0.7,0.02643725421977628,0.9923229125445192,0.051502392737579325,50,01-02-0003,record,E1
7,0.0,0.0,,0.8,0.02643725421977628,0.9923229125445192,0.051502392737579325,50,01-02-0003,record,E1
8,0.0,0.0,,0.9,0.02643725421977628,0.9923229125445192,0.051502392737579325,50,01-02-0003,record,E1
0,0.14300736067297581,0.951048951048951,0.2486288848263254,0.1,0.062394826705525146,0.9522754254056193,0.11711599905583013,75,01-02-0003,record,E1
1,0.14300736067297581,0.951048951048951,0.2486288848263254,0.2,0.062394826705525146,0.9522754254056193,0.11711599905583013,75,01-02-0003,record,E1
2,0.14090431125131442,0.9370629370629371,0.2449725776965265,0.3,0.062394826705525146,0.9522754254056193,0.11711599905583013,75,01-02-0003,record,E1
3,0.12513144058885384,0.8321678321678322,0.21755027422303472,0.4,0.062394826705525146,0.9522754254056193,0.11711599905583013,75,01-02-0003,record,E1
4,0.08201892744479496,0.5454545454545454,0.14259597806215724,0.5,0.062394826705525146,0.9522754254056193,0.11711599905583013,75,01-02-0003,record,E1
5,0.033648790746582544,0.22377622377622378,0.05850091407678245,0.6,0.062394826705525146,0.9522754254056193,0.11711599905583013,75,01-02-0003,record,E1
6,0.007360672975814932,0.04895104895104895,0.012797074954296161,0.7,0.062394826705525146,0.9522754254056193,0.11711599905583013,75,01-02-0003,record,E1
7,0.0,0.0,,0.8,0.062394826705525146,0.9522754254056193,0.11711599905583013,75,01-02-0003,record,E1
8,0.0,0.0,,0.9,0.062394826705525146,0.9522754254056193,0.11711599905583013,75,01-02-0003,record,E1
0,0.2194616977225673,0.7412587412587412,0.33865814696485624,0.1,0.1048980098294679,0.7694499406410764,0.18462619462472285,100,01-02-0003,record,E1
1,0.2194616977225673,0.7412587412587412,0.33865814696485624,0.2,0.1048980098294679,0.7694499406410764,0.18462619462472285,100,01-02-0003,record,E1
2,0.2194616977225673,0.7412587412587412,0.33865814696485624,0.3,0.1048980098294679,0.7694499406410764,0.18462619462472285,100,01-02-0003,record,E1
3,0.2111801242236025,0.7132867132867133,0.3258785942492013,0.4,0.1048980098294679,0.7694499406410764,0.18462619462472285,100,01-02-0003,record,E1
4,0.18012422360248448,0.6083916083916084,0.2779552715654952,0.5,0.1048980098294679,0.7694499406410764,0.18462619462472285,100,01-02-0003,record,E1
5,0.12836438923395446,0.43356643356643354,0.19808306709265178,0.6,0.1048980098294679,0.7694499406410764,0.18462619462472285,100,01-02-0003,record,E1
6,0.06625258799171843,0.22377622377622378,0.10223642172523963,0.7,0.1048980098294679,0.7694499406410764,0.18462619462472285,100,01-02-0003,record,E1
7,0.014492753623188406,0.04895104895104895,0.022364217252396165,0.8,0.1048980098294679,0.7694499406410764,0.18462619462472285,100,01-02-0003,record,E1
8,0.002070393374741201,0.006993006993006993,0.0031948881789137383,0.9,0.1048980098294679,0.7694499406410764,0.18462619462472285,100,01-02-0003,record,E1
0,0.2801556420233463,0.5034965034965035,0.36,0.1,0.1517649499394032,0.5500593589236249,0.23789352980942846,125,01-02-0003,record,E1
1,0.2801556420233463,0.5034965034965035,0.36,0.2,0.1517649499394032,0.5500593589236249,0.23789352980942846,125,01-02-0003,record,E1
2,0.2801556420233463,0.5034965034965035,0.36,0.3,0.1517649499394032,0.5500593589236249,0.23789352980942846,125,01-02-0003,record,E1
3,0.2801556420233463,0.5034965034965035,0.36,0.4,0.1517649499394032,0.5500593589236249,0.23789352980942846,125,01-02-0003,record,E1
4,0.2607003891050584,0.46853146853146854,0.335,0.5,0.1517649499394032,0.5500593589236249,0.23789352980942846,125,01-02-0003,record,E1
5,0.22957198443579765,0.4125874125874126,0.295,0.6,0.1517649499394032,0.5500593589236249,0.23789352980942846,125,01-02-0003,record,E1
6,0.14007782101167315,0.2517482517482518,0.18,0.7,0.1517649499394032,0.5500593589236249,0.23789352980942846,125,01-02-0003,record,E1
7,0.07782101167315175,0.13986013986013987,0.1,0.8,0.1517649499394032,0.5500593589236249,0.23789352980942846,125,01-02-0003,record,E1
8,0.01556420233463035,0.027972027972027972,0.02,0.9,0.1517649499394032,0.5500593589236249,0.23789352980942846,125,01-02-0003,record,E1
0,0.2882882882882883,0.22377622377622378,0.25196850393700787,0.1,0.15109627104396758,0.2560743965176098,0.19005242521696994,150,01-02-0003,record,E1
1,0.2882882882882883,0.22377622377622378,0.25196850393700787,0.2,0.15109627104396758,0.2560743965176098,0.19005242521696994,150,01-02-0003,record,E1
2,0.2882882882882883,0.22377622377622378,0.25196850393700787,0.3,0.15109627104396758,0.2560743965176098,0.19005242521696994,150,01-02-0003,record,E1
3,0.2882882882882883,0.22377622377622378,0.25196850393700787,0.4,0.15109627104396758,0.2560743965176098,0.19005242521696994,150,01-02-0003,record,E1
4,0.2882882882882883,0.22377622377622378,0.25196850393700787,0.5,0.15109627104396758,0.2560743965176098,0.19005242521696994,150,01-02-0003,record,E1
5,0.26126126126126126,0.20279720279720279,0.22834645669291337,0.6,0.15109627104396758,0.2560743965176098,0.19005242521696994,150,01-02-0003,record,E1
6,0.1981981981981982,0.15384615384615385,0.17322834645669294,0.7,0.15109627104396758,0.2560743965176098,0.19005242521696994,150,01-02-0003,record,E1
7,0.12612612612612611,0.0979020979020979,0.11023622047244093,0.8,0.15109627104396758,0.2560743965176098,0.19005242521696994,150,01-02-0003,record,E1
8,0.036036036036036036,0.027972027972027972,0.031496062992125984,0.9,0.15109627104396758,0.2560743965176098,0.19005242521696994,150,01-02-0003,record,E1
0,0.2641509433962264,0.0979020979020979,0.14285714285714285,0.1,0.11921315923350856,0.11127819548872181,0.1151090916533628,175,01-02-0003,record,E1
1,0.2641509433962264,0.0979020979020979,0.14285714285714285,0.2,0.11921315923350856,0.11127819548872181,0.1151090916533628,175,01-02-0003,record,E1
2,0.2641509433962264,0.0979020979020979,0.14285714285714285,0.3,0.11921315923350856,0.11127819548872181,0.1151090916533628,175,01-02-0003,record,E1
3,0.2641509433962264,0.0979020979020979,0.14285714285714285,0.4,0.11921315923350856,0.11127819548872181,0.1151090916533628,175,01-02-0003,record,E1
4,0.2641509433962264,0.0979020979020979,0.14285714285714285,0.5,0.11921315923350856,0.11127819548872181,0.1151090916533628,175,01-02-0003,record,E1
5,0.24528301886792453,0.09090909090909091,0.1326530612244898,0.6,0.11921315923350856,0.11127819548872181,0.1151090916533628,175,01-02-0003,record,E1
6,0.18867924528301888,0.06993006993006994,0.10204081632653061,0.7,0.11921315923350856,0.11127819548872181,0.1151090916533628,175,01-02-0003,record,E1
7,0.16981132075471697,0.06293706293706294,0.09183673469387756,0.8,0.11921315923350856,0.11127819548872181,0.1151090916533628,175,01-02-0003,record,E1
8,0.018867924528301886,0.006993006993006993,0.01020408163265306,0.9,0.11921315923350856,0.11127819548872181,0.1151090916533628,175,01-02-0003,record,E1
0,0.2,0.04195804195804196,0.06936416184971098,0.1,0.0700690992847618,0.04574594380688563,0.05535338057843325,200,01-02-0003,record,E1
1,0.2,0.04195804195804196,0.06936416184971098,0.2,0.0700690992847618,0.04574594380688563,0.05535338057843325,200,01-02-0003,record,E1
2,0.2,0.04195804195804196,0.06936416184971098,0.3,0.0700690992847618,0.04574594380688563,0.05535338057843325,200,01-02-0003,record,E1
3,0.2,0.04195804195804196,0.06936416184971098,0.4,0.0700690992847618,0.04574594380688563,0.05535338057843325,200,01-02-0003,record,E1
4,0.2,0.04195804195804196,0.06936416184971098,0.5,0.0700690992847618,0.04574594380688563,0.05535338057843325,200,01-02-0003,record,E1
5,0.13333333333333333,0.027972027972027972,0.04624277456647399,0.6,0.0700690992847618,0.04574594380688563,0.05535338057843325,200,01-02-0003,record,E1
6,0.1,0.02097902097902098,0.03468208092485549,0.7,0.0700690992847618,0.04574594380688563,0.05535338057843325,200,01-02-0003,record,E1
7,0.06666666666666667,0.013986013986013986,0.023121387283236997,0.8,0.0700690992847618,0.04574594380688563,0.05535338057843325,200,01-02-0003,record,E1
8,0.03333333333333333,0.006993006993006993,0.011560693641618498,0.9,0.0700690992847618,0.04574594380688563,0.05535338057843325,200,01-02-0003,record,E1
0,0.058823529411764705,0.006993006993006993,0.012499999999999999,0.1,0.021817023648379646,0.010842896715472892,0.014486240714795526,225,01-02-0003,record,E1
1,0.058823529411764705,0.006993006993006993,0.012499999999999999,0.2,0.021817023648379646,0.010842896715472892,0.014486240714795526,225,01-02-0003,record,E1
2,0.058823529411764705,0.006993006993006993,0.012499999999999999,0.3,0.021817023648379646,0.010842896715472892,0.014486240714795526,225,01-02-0003,record,E1
3,0.058823529411764705,0.006993006993006993,0.012499999999999999,0.4,0.021817023648379646,0.010842896715472892,0.014486240714795526,225,01-02-0003,record,E1
4,0.058823529411764705,0.006993006993006993,0.012499999999999999,0.5,0.021817023648379646,0.010842896715472892,0.014486240714795526,225,01-02-0003,record,E1
5,0.058823529411764705,0.006993006993006993,0.012499999999999999,0.6,0.021817023648379646,0.010842896715472892,0.014486240714795526,225,01-02-0003,record,E1
6,0.058823529411764705,0.006993006993006993,0.012499999999999999,0.7,0.021817023648379646,0.010842896715472892,0.014486240714795526,225,01-02-0003,record,E1
7,0.058823529411764705,0.006993006993006993,0.012499999999999999,0.8,0.021817023648379646,0.010842896715472892,0.014486240714795526,225,01-02-0003,record,E1
8,0.058823529411764705,0.006993006993006993,0.012499999999999999,0.9,0.021817023648379646,0.010842896715472892,0.014486240714795526,225,01-02-0003,record,E1
0,0.08333333333333333,0.006993006993006993,0.012903225806451613,0.1,0.021239586194268974,0.009180846853977048,0.0128201585942033,250,01-02-0003,record,E1
1,0.08333333333333333,0.006993006993006993,0.012903225806451613,0.2,0.021239586194268974,0.009180846853977048,0.0128201585942033,250,01-02-0003,record,E1
2,0.08333333333333333,0.006993006993006993,0.012903225806451613,0.3,0.021239586194268974,0.009180846853977048,0.0128201585942033,250,01-02-0003,record,E1
3,0.08333333333333333,0.006993006993006993,0.012903225806451613,0.4,0.021239586194268974,0.009180846853977048,0.0128201585942033,250,01-02-0003,record,E1
4,0.08333333333333333,0.006993006993006993,0.012903225806451613,0.5,0.021239586194268974,0.009180846853977048,0.0128201585942033,250,01-02-0003,record,E1
5,0.08333333333333333,0.006993006993006993,0.012903225806451613,0.6,0.021239586194268974,0.009180846853977048,0.0128201585942033,250,01-02-0003,record,E1
6,0.08333333333333333,0.006993006993006993,0.012903225806451613,0.7,0.021239586194268974,0.009180846853977048,0.0128201585942033,250,01-02-0003,record,E1
7,0.0,0.0,,0.8,0.021239586194268974,0.009180846853977048,0.0128201585942033,250,01-02-0003,record,E1
8,0.0,0.0,,0.9,0.021239586194268974,0.009180846853977048,0.0128201585942033,250,01-02-0003,record,E1
0,0.0,0.0,,0.1,0.0077093669866130496,0.9995782165047126,0.015300725292669798,0,01-02-0005,record,E1
1,0.0,0.0,,0.2,0.0077093669866130496,0.9995782165047126,0.015300725292669798,0,01-02-0005,record,E1
2,0.0,0.0,,0.3,0.0077093669866130496,0.9995782165047126,0.015300725292669798,0,01-02-0005,record,E1
3,0.0,0.0,,0.4,0.0077093669866130496,0.9995782165047126,0.015300725292669798,0,01-02-0005,record,E1
4,0.0,0.0,,0.5,0.0077093669866130496,0.9995782165047126,0.015300725292669798,0,01-02-0005,record,E1
5,0.0,0.0,,0.6,0.0077093669866130496,0.9995782165047126,0.015300725292669798,0,01-02-0005,record,E1
6,0.0,0.0,,0.7,0.0077093669866130496,0.9995782165047126,0.015300725292669798,0,01-02-0005,record,E1
7,0.0,0.0,,0.8,0.0077093669866130496,0.9995782165047126,0.015300725292669798,0,01-02-0005,record,E1
8,0.0,0.0,,0.9,0.0077093669866130496,0.9995782165047126,0.015300725292669798,0,01-02-0005,record,E1
0,0.0314789150663235,0.4662756598240469,0.058976261127596435,0.1,0.010547459026684318,0.9989779861460344,0.02087451966231956,25,01-02-0005,record,E1
1,0.011482874678281529,0.17008797653958943,0.021513353115727003,0.2,0.010547459026684318,0.9989779861460344,0.02087451966231956,25,01-02-0005,record,E1
2,0.0037616313601267076,0.05571847507331378,0.007047477744807121,0.3,0.010547459026684318,0.9989779861460344,0.02087451966231956,25,01-02-0005,record,E1
3,0.001187883587408434,0.017595307917888565,0.002225519287833828,0.4,0.010547459026684318,0.9989779861460344,0.02087451966231956,25,01-02-0005,record,E1
4,0.0003959611958028113,0.005865102639296188,0.0007418397626112759,0.5,0.010547459026684318,0.9989779861460344,0.02087451966231956,25,01-02-0005,record,E1
5,0.0,0.0,,0.6,0.010547459026684318,0.9989779861460344,0.02087451966231956,25,01-02-0005,record,E1
6,0.0,0.0,,0.7,0.010547459026684318,0.9989779861460344,0.02087451966231956,25,01-02-0005,record,E1
7,0.0,0.0,,0.8,0.010547459026684318,0.9989779861460344,0.02087451966231956,25,01-02-0005,record,E1
8,0.0,0.0,,0.9,0.010547459026684318,0.9989779861460344,0.02087451966231956,25,01-02-0005,record,E1
